"product id","Part Number",Description,"Error Message"
7820988,100-C12UN10,"This AB 12 Amps 100 series C frame IEC contactor uses a standard terminal type. In addition, this C frame contactor switch has 1 normally open auxiliary contact. It has 3 normally open main contacts. ","ran out of spec templates"
7823816,100-C12UV200,"The Rockwell Automation 100-C12UV200 contactor comes with a current rating of 12 Amps. In addition, this electromechanical contactor switch comes with 2 normally open 2 normally closed poles. This 100 series electromechanical contactor additionally uses a standard terminal type. ","ran out of spec templates"
7823818,100-C12UX200,"The 100-C12UX200 constructed by Allen Bradley comes with an amperage rating of 12 A. Additionally, this Allen-Bradley electromechanical contactor has 2 N.O. 2 N.C. poles. Also, this contactor switch uses a standard terminal type. ","ran out of spec templates"
7820993,100-C12UZJ01,"This electromechanical contactor switch by Rockwell Automation has a current rating of 12 A. This 100 series switch uses a standard terminal type. ","ran out of spec templates"
7820994,100-C12UZJ10,"This 100 series C frame constructed by Allen-Bradley has a breaking current rating of 12 A. This C frame contactor switch uses a standard terminal. ","ran out of spec templates"
7820995,100-C12UZJ300,"The 100-C12UZJ300 built by Allen Bradley is a 12 A IEC contactor. This 100 series electromechanical contactor switch in addition uses a standard terminal. ","ran out of spec templates"
7820996,100-C12UZS10,"This Allen-Bradley/Rockwell Automation C frame electromechanical contactor is a 12 Amps rated contactor switch. Additionally, it uses a standard terminal type. ","ran out of spec templates"
7821007,100-C12YJ-D02,"This switch made by Allen-Bradley/Rockwell Automation has a breaking rating of 12 Amps. Additionally, it uses a standard terminal type. ","ran out of spec templates"
7821008,100-C12YJ-D11,"This C frame constructed by Allen-Bradley comes with a breaking current rating of 12 Amps. This C frame electromechanical contactor additionally uses a standard terminal. ","ran out of spec templates"
7821009,100-C12YJ-D20,"This Rockwell Automation 12 A 100 series C frame contactor switch uses a standard terminal type. ","ran out of spec templates"
7821012,100-C12ZA400,"The AB 100-C12ZA400 contactor switch is a 12 A rated electromechanical contactor. In addition, this Allen Bradley contactor switch uses a standard terminal. Also, this AB electromechanical contactor switch comes with 4 normally open poles. ","ran out of spec templates"
7821016,100-C12ZD200,"The 100-C12ZD200 built by Allen Bradley has a breaking current rating of 12 Amps. This switch uses a standard terminal. This contactor has 2 normally open 2 normally closed poles. ","ran out of spec templates"
7821017,100-C12ZD400,"This 100 series C frame manufactured by Rockwell Automation comes with a breaking rating of 12 A. Also, this Allen Bradley contactor comes with 4 normally open main contacts. This 100 series contactor additionally uses a standard terminal type. ","ran out of spec templates"
7821019,100-C12ZF10,"This Allen Bradley 12 A 100 series electromechanical contactor switch uses a standard terminal. Furthermore, this module has 3 normally open poles. This electromechanical contactor has 1 N.O. auxiliary contact. ","ran out of spec templates"
7821020,100-C12ZF300,"This 100 series by Allen-Bradley is a 12 A electromechanical contactor switch. Additionally, it has 3 normally open 1 normally closed poles. In addition, this switch uses a standard terminal. ","ran out of spec templates"
7821021,100-C12ZF400,"The 100-C12ZF400 by Allen-Bradley/Rockwell Automation has a breaking amperage rating of 12 Amps. Furthermore, this contactor also uses a standard terminal type. It comes with 4 normally open main contacts. ","ran out of spec templates"
7821024,100-C12ZJ200,"This electromechanical contactor made by Allen-Bradley/Rockwell Automation comes with a breaking amperage rating of 12 A. Additionally, this contactor has 2 normally open 2 normally closed poles. This electromechanical contactor uses a standard terminal type. ","ran out of spec templates"
7821025,100-C12ZJ300,"This 100 series constructed by Allen-Bradley comes with a breaking amperage rating of 12 Amps. This C frame switch in addition comes with 3 N.O. 1 N.C. poles. Additionally, it uses a standard terminal. ","ran out of spec templates"
7821026,100-C12ZJ400,"The 100-C12ZJ400 manufactured by Allen-Bradley has a current rating of 12 Amps. Also, this switch has 4 normally open poles. Additionally, it uses a standard terminal type. ","ran out of spec templates"
7821029,100-C12ZP300,"This Allen-Bradley/Rockwell Automation 12 Amps 100 series C frame contactor has 3 normally open 1 normally closed poles. This 100 series C frame electromechanical contactor switch uses a standard terminal type. ","ran out of spec templates"
7821030,100-C12ZP400,"This switch manufactured by Allen Bradley comes with a rating of 12 A. It uses a standard terminal. This electromechanical contactor has 4 N.O. main contacts. ","ran out of spec templates"
7821032,100-C12ZQ10,"This AB 12 A 100 series C frame IEC contactor comes with 1 normally open auxiliary contact. This contactor uses a standard terminal. In addition, this Allen-Bradley/Rockwell Automation IEC contactor has 3 normally open poles. ","ran out of spec templates"
7821033,100-C12ZQ200,"This Rockwell Automation C frame switch has a rating of 12 A. This 100 series C frame contactor also uses a standard terminal type. This 100 series C frame contactor switch in addition comes with 2 normally open 2 normally closed main contacts. ","ran out of spec templates"
7821034,100-C12ZQ300,"The Rockwell Automation 100-C12ZQ300 electromechanical contactor switch is a 12 A IEC contactor. Additionally, this electromechanical contactor switch comes with 3 normally open 1 normally closed poles. Furthermore, this IEC contactor uses a standard terminal type. ","ran out of spec templates"
7821035,100-C12ZQ400,"The 100-C12ZQ400 built by Allen-Bradley/Rockwell Automation is a 12 A rated electromechanical contactor. Furthermore, this Allen-Bradley contactor also has 4 N.O. main contacts. Additionally, this contactor switch uses a standard terminal type. ","ran out of spec templates"
7821039,100-C12ZS200,"This 100 series C frame constructed by AB is a 12 A rated electromechanical contactor. This 100 series electromechanical contactor switch uses a standard terminal. This C frame electromechanical contactor comes with 2 N.O. 2 N.C. poles. ","ran out of spec templates"
7821040,100-C12ZS300,"This Rockwell Automation 100 series contactor switch is a 12 Amps rated IEC contactor. Additionally, this C frame IEC contactor uses a standard terminal. Also, this 100 series switch comes with 3 N.O. 1 N.C. main contacts. ","ran out of spec templates"
7821041,100-C12ZS400,"This Allen Bradley 12 A 100 series electromechanical contactor switch comes with 4 normally open main contacts. Also, this Rockwell Automation electromechanical contactor switch uses a standard terminal. ","ran out of spec templates"
7821043,100-C12ZT200,"This 100 series C frame built by Allen-Bradley/Rockwell Automation has a breaking current rating of 12 A. It uses a standard terminal type. Also, this contactor has 2 normally open 2 normally closed main contacts. ","ran out of spec templates"
7821044,100-C12ZT400,"The 100-C12ZT400 by Allen-Bradley/Rockwell Automation is a 12 Amps rated electromechanical contactor switch. Furthermore, this unit also uses a standard terminal. This C frame contactor switch comes with 4 normally open main contacts. ","ran out of spec templates"
7821047,100-C12ZY200,"This AB C frame switch comes with an amperage rating of 12 A. Also, it uses a standard terminal. In addition, it comes with 2 N.O. 2 N.C. poles. ","ran out of spec templates"
7821048,100-C12ZY400,"This AB 100 series contactor switch is a 12 Amps electromechanical contactor. This C frame electromechanical contactor has 4 normally open poles. Also, this contactor switch uses a standard terminal. ","ran out of spec templates"
7824628,100-C16-10,"This Allen-Bradley/Rockwell Automation 100 series C frame switch is a 16 Amps rated electromechanical contactor switch. In addition, this Allen-Bradley contactor uses a standard terminal type. ","ran out of spec templates"
7821054,100-C16A400,"This Allen-Bradley/Rockwell Automation 16 Amps 100 series contactor switch has 4 N.O. main contacts. This C frame electromechanical contactor uses a standard terminal type. In addition, it is a 240 Volts at 60 Hertz electromechanical contactor switch. ","ran out of spec templates"
7821062,100-C16C400,"This Allen-Bradley 16 A C frame IEC contactor has a 550V 50Hz, 600V 60Hz control coil with an integrated diode. This 100 series C frame electromechanical contactor switch uses a standard terminal. This 100 series contactor switch has 4 normally open main contacts. ","ran out of spec templates"
7821074,100-C16DJ300,"This Allen Bradley 16 Amps C frame contactor switch has a 24 Volts DC control coil that contains an integrated diode. Additionally, this contactor switch uses a standard terminal type. Also, this Rockwell Automation switch has 3 normally open 1 normally closed poles. ","ran out of spec templates"
7823828,100-C16E400,"This AB 16 A 100 series contactor switch operates at 380 Volts at 60 Hertz. It has 4 N.O. main contacts. This 100 series electromechanical contactor uses a standard terminal type. ","ran out of spec templates"
7823836,100-C16ED200,"This Rockwell Automation 16 Amps 100 series C frame switch operates at 110-125 Volts direct current. In addition, this Rockwell Automation electromechanical contactor has 2 normally open 2 normally closed poles. Furthermore, this unit uses a standard terminal type. ","ran out of spec templates"
7823838,100-C16ED400,"This Allen-Bradley/Rockwell Automation 16 Amps 100 series C frame electromechanical contactor switch uses a standard terminal type. Also, this electromechanical contactor has 4 N.O. poles. It operates at 110-125 Volts DC. ","ran out of spec templates"
7821094,100-C16I400,"This Allen-Bradley 16 A C frame switch operates at 347 Volts at 60 Hertz. This 100 series C frame electromechanical contactor uses a standard terminal type. This C frame electromechanical contactor switch has 4 normally open poles. ","ran out of spec templates"
7823857,100-C16KF13,"This 100 series C frame built by Allen-Bradley/Rockwell Automation is a 16 A rated contactor. This C frame contactor uses a standard terminal type. This C frame electromechanical contactor is a 230V 50/60Hz electromechanical contactor switch. ","ran out of spec templates"
7823858,100-C16KF23,"The 100-C16KF23 made by Allen-Bradley/Rockwell Automation comes with a current rating of 16 Amps. Furthermore, this IEC contactor also operates at 230 Volts at 50Hz or 60Hz. This C frame contactor switch in addition uses a standard terminal. ","ran out of spec templates"
7821118,100-C16KG200,"This Rockwell Automation 16 A C frame contactor switch uses a standard terminal type. In addition, this contactor is a 200 Volts AC at 50Hz, 200-220 Volts AC at 60Hz electromechanical contactor. This 100 series switch has 2 N.O. 2 N.C. poles. ","ran out of spec templates"
7821132,100-C16KL4001,"This 100 series built by AB has an amperage rating of 16 Amps. Additionally, it comes with a 200-230 Volts at 50 Hertz or 60 Hertz control coil that utilizes an integrated diode. This 100 series C frame electromechanical contactor switch also uses a standard terminal type. ","ran out of spec templates"
7821151,100-C16N400,"This AB 16 A 100 series C frame contactor uses a standard terminal type. This 100 series contactor switch is a 380-400 Volts at 50 Hertz, 440 Volts at 60 Hertz electromechanical contactor. In addition, this IEC contactor comes with 4 normally open main contacts. ","ran out of spec templates"
7823867,100-C16SKD01,"The 100-C16SKD01 by Allen Bradley is a 16 Amps rated IEC contactor. In addition, this electromechanical contactor uses a standard terminal type. ","ran out of spec templates"
7823868,100-C16SKD10,"The AB 100-C16SKD10 electromechanical contactor switch has a breaking rating of 16 Amps. It uses a standard terminal type. ","ran out of spec templates"
7823869,100-C16SKF01,"This Rockwell Automation 100 series C frame contactor is a 16 Amps contactor. This C frame electromechanical contactor switch additionally uses a standard terminal. ","ran out of spec templates"
7823870,100-C16SKF10,"The 100-C16SKF10 constructed by Allen Bradley comes with a breaking current rating of 16 A. This contactor uses a standard terminal. ","ran out of spec templates"
7823871,100-C16SKJ01,"The Allen-Bradley/Rockwell Automation 100-C16SKJ01 electromechanical contactor switch is a 16 Amps electromechanical contactor. Additionally, this switch uses a standard terminal. ","ran out of spec templates"
7823872,100-C16SKJ10,"The Rockwell Automation 100-C16SKJ10 IEC contactor comes with a breaking rating of 16 Amps. In addition, this AB electromechanical contactor uses a standard terminal type. ","ran out of spec templates"
7823873,100-C16SKY10,"The Allen Bradley 100-C16SKY10 contactor is a 16 A switch. Also, this electromechanical contactor uses a standard terminal. ","ran out of spec templates"
7823874,100-C16T200,"This AB 16 Amps C frame electromechanical contactor switch uses a standard terminal. Additionally, it has 2 N.O. 2 N.C. main contacts. In addition, this electromechanical contactor operates at 240 Volts AC at 50Hz, 277 Volts AC at 60Hz. ","ran out of spec templates"
7821165,100-C16UD400,"This Rockwell Automation C frame switch is a 16 A rated switch. This C frame contactor switch uses a standard terminal. Additionally, this AB IEC contactor has 4 normally open main contacts. ","ran out of spec templates"
7821166,100-C16UDJ01,"The 100-C16UDJ01 constructed by Allen-Bradley is a 16 Amps rated contactor switch. This 100 series electromechanical contactor switch uses a standard terminal type. ","ran out of spec templates"
7821167,100-C16UDJ10,"The Allen-Bradley 100-C16UDJ10 contactor comes with a breaking current rating of 16 Amps. This electromechanical contactor uses a standard terminal type. ","ran out of spec templates"
7821168,100-C16UDJ300,"The Allen Bradley 100-C16UDJ300 contactor switch is a 16 A rated contactor switch. In addition, this 100 series contactor uses a standard terminal type. ","ran out of spec templates"
7821169,100-C16UDJ400,"This Allen Bradley 100 series electromechanical contactor is a 16 Amps switch. Additionally, this Allen Bradley IEC contactor uses a standard terminal type. ","ran out of spec templates"
7821170,100-C16UEJ01,"The 100-C16UEJ01 constructed by Allen-Bradley comes with a current rating of 16 Amps. This 100 series C frame switch in addition uses a standard terminal. ","ran out of spec templates"
7821171,100-C16UEJ10,"The 100-C16UEJ10 made by Allen Bradley has a breaking rating of 16 Amps. This 100 series C frame electromechanical contactor uses a standard terminal type. ","ran out of spec templates"
7824553,100-C16UEJ300,"The 100-C16UEJ300 assembled by Rockwell Automation is a 16 Amps switch. Additionally, this AB contactor switch uses a standard terminal. ","ran out of spec templates"
7821172,100-C16UF01,"This AB 16 A 100 series electromechanical contactor has 1 normally closed auxiliary contact. Also, it has 3 N.O. main contacts. This IEC contactor uses a standard terminal. ","ran out of spec templates"
7823878,100-C16UK01,"This AB 16 A C frame IEC contactor comes with 1 N.C. auxiliary contact. This contactor has 3 N.O. poles. This electromechanical contactor switch uses a standard terminal. ","ran out of spec templates"
7821177,100-C16UKA10,"The 100-C16UKA10 built by Allen Bradley is a 16 A rated electromechanical contactor. It uses a standard terminal type. ","ran out of spec templates"
7821178,100-C16UKD01,"The 100-C16UKD01 assembled by Allen-Bradley has an amperage rating of 16 A. Also, this Allen-Bradley electromechanical contactor uses a standard terminal. ","ran out of spec templates"
7821179,100-C16UKD10,"This 100 series by Allen-Bradley comes with a breaking rating of 16 Amps. Also, this electromechanical contactor switch uses a standard terminal type. ","ran out of spec templates"
7823880,100-C16UKF01,"The AB 100-C16UKF01 IEC contactor is a 16 A switch. This 100 series C frame contactor in addition uses a standard terminal type. ","ran out of spec templates"
7821180,100-C16UKF10,"This contactor switch made by Allen-Bradley/Rockwell Automation is a 16 A rated electromechanical contactor switch. Also, it uses a standard terminal type. ","ran out of spec templates"
7823881,100-C16UKF400,"The 100-C16UKF400 assembled by AB is a 16 Amps rated IEC contactor. In addition, this Allen Bradley electromechanical contactor switch uses a standard terminal. ","ran out of spec templates"
7821181,100-C16UKG10,"This Rockwell Automation 100 series C frame IEC contactor is a 16 A rated electromechanical contactor. This C frame electromechanical contactor switch uses a standard terminal type. ","ran out of spec templates"
7821182,100-C16UKJ01,"This Rockwell Automation 16 A 100 series C frame electromechanical contactor switch uses a standard terminal type. ","ran out of spec templates"
7821183,100-C16UKJ10,"This 100 series C frame manufactured by Allen-Bradley/Rockwell Automation comes with an amperage rating of 16 A. This 100 series switch uses a standard terminal type. ","ran out of spec templates"
7821184,100-C16UKL10,"This Allen-Bradley C frame contactor switch is a 16 A rated electromechanical contactor. Furthermore, this Allen-Bradley IEC contactor uses a standard terminal type. ","ran out of spec templates"
7824548,100-C16UKL400,"The 100-C16UKL400 constructed by Allen-Bradley/Rockwell Automation has a breaking amperage rating of 16 A. This 100 series C frame IEC contactor uses a standard terminal type. ","ran out of spec templates"
7823882,100-C16UKN10,"This contactor made by Allen Bradley is a 16 A rated switch. This 100 series contactor uses a standard terminal type. ","ran out of spec templates"
7821185,100-C16UKP01,"The 100-C16UKP01 constructed by AB is a 16 A contactor switch. This 100 series electromechanical contactor switch uses a standard terminal type. ","ran out of spec templates"
7821186,100-C16UKP10,"This contactor built by Allen-Bradley comes with a rating of 16 Amps. This 100 series C frame contactor uses a standard terminal type. ","ran out of spec templates"
7823884,100-C16UX01,"This Allen-Bradley/Rockwell Automation 16 Amps 100 series contactor switch uses a standard terminal. Also, this IEC contactor comes with 3 normally open poles. This C frame contactor comes with 1 normally closed auxiliary contact. ","ran out of spec templates"
7823885,100-C16UX200,"This Allen-Bradley/Rockwell Automation 16 Amps C frame switch has 2 normally open 2 normally closed main contacts. This C frame electromechanical contactor uses a standard terminal type. ","ran out of spec templates"
7821192,100-C16UZJ01,"This contactor by Allen-Bradley/Rockwell Automation is a 16 A switch. Additionally, this 100 series contactor uses a standard terminal type. ","ran out of spec templates"
7821193,100-C16UZJ10,"The 100-C16UZJ10 manufactured by Allen-Bradley has a breaking amperage rating of 16 A. Also, this Allen Bradley contactor switch uses a standard terminal. ","ran out of spec templates"
7821205,100-C16YJ-D02,"The Allen-Bradley/Rockwell Automation 100-C16YJ-D02 contactor comes with a rating of 16 Amps. Additionally, it uses a standard terminal. ","ran out of spec templates"
7821206,100-C16YJ-D11,"This Allen-Bradley/Rockwell Automation 16 Amps 100 series switch uses a standard terminal type. ","ran out of spec templates"
7821207,100-C16YJ-D20,"The 100-C16YJ-D20 assembled by Rockwell Automation comes with a breaking amperage rating of 16 A. Furthermore, this unit uses a standard terminal. ","ran out of spec templates"
7821209,100-C16ZA300,"The Allen Bradley 100-C16ZA300 contactor switch has a breaking current rating of 16 Amps. This 100 series C frame contactor switch uses a standard terminal. Furthermore, it also has 3 normally open 1 normally closed poles. ","ran out of spec templates"
7821210,100-C16ZA400,"The Allen-Bradley/Rockwell Automation 100-C16ZA400 electromechanical contactor switch comes with a current rating of 16 Amps. Furthermore, this module also uses a standard terminal type. This 100 series contactor switch comes with 4 normally open poles. ","ran out of spec templates"
7821214,100-C16ZD400,"This C frame assembled by AB comes with a breaking rating of 16 A. Also, this 100 series C frame contactor uses a standard terminal. Additionally, this AB contactor switch has 4 normally open poles. ","ran out of spec templates"
7821215,100-C16ZF10,"This Allen-Bradley 16 A 100 series electromechanical contactor uses a standard terminal. Furthermore, this module also comes with 1 normally open auxiliary contact. This 100 series C frame switch in addition comes with 3 N.O. poles. ","ran out of spec templates"
7821216,100-C16ZF200,"This Rockwell Automation 16 Amps C frame contactor switch uses a standard terminal type. It comes with 2 normally open 2 normally closed poles. ","ran out of spec templates"
7821217,100-C16ZF300,"The 100-C16ZF300 made by Allen-Bradley has a breaking current rating of 16 A. This 100 series C frame electromechanical contactor switch uses a standard terminal type. It comes with 3 N.O. 1 N.C. main contacts. ","ran out of spec templates"
7821218,100-C16ZF400,"This contactor switch manufactured by Allen-Bradley/Rockwell Automation comes with a breaking rating of 16 A. This 100 series C frame IEC contactor has 4 normally open poles. Furthermore, this module also uses a standard terminal type. ","ran out of spec templates"
7821222,100-C16ZJ200,"The Allen-Bradley/Rockwell Automation 100-C16ZJ200 switch is a 16 A contactor. This IEC contactor comes with 2 N.O. 2 N.C. main contacts. Additionally, this electromechanical contactor uses a standard terminal type. ","ran out of spec templates"
7821223,100-C16ZJ300,"This IEC contactor constructed by Allen-Bradley comes with a breaking rating of 16 Amps. Also, this Allen-Bradley contactor switch has 3 normally open 1 normally closed main contacts. This 100 series IEC contactor additionally uses a standard terminal type. ","ran out of spec templates"
7821224,100-C16ZJ400,"The Allen-Bradley/Rockwell Automation 100-C16ZJ400 electromechanical contactor comes with a current rating of 16 Amps. Also, this electromechanical contactor uses a standard terminal. Additionally, this Allen Bradley IEC contactor has 4 N.O. main contacts. ","ran out of spec templates"
7821225,100-C16ZP01,"This Allen Bradley 16 Amps 100 series IEC contactor uses a standard terminal type. In addition, this 100 series C frame IEC contactor has 3 N.O. main contacts. Also, this AB IEC contactor has 1 normally closed auxiliary contact. ","ran out of spec templates"
7821227,100-C16ZP200,"This Allen-Bradley/Rockwell Automation C frame switch comes with a breaking rating of 16 A. This 100 series contactor has 2 N.O. 2 N.C. poles. This contactor switch uses a standard terminal type. ","ran out of spec templates"
7821228,100-C16ZP300,"The 100-C16ZP300 built by AB comes with a breaking amperage rating of 16 Amps. Furthermore, this unit also uses a standard terminal. Additionally, this electromechanical contactor has 3 normally open 1 normally closed main contacts. ","ran out of spec templates"
7821229,100-C16ZP400,"This electromechanical contactor switch manufactured by Allen-Bradley is a 16 A electromechanical contactor switch. Additionally, this contactor has 4 N.O. poles. Also, it uses a standard terminal. ","ran out of spec templates"
7821231,100-C16ZQ10,"This AB 16 Amps 100 series C frame contactor comes with 3 normally open poles. In addition, this Rockwell Automation electromechanical contactor switch uses a standard terminal. Furthermore, this contactor also comes with 1 normally open auxiliary contact. ","ran out of spec templates"
7821232,100-C16ZQ200,"The 100-C16ZQ200 constructed by Allen-Bradley/Rockwell Automation is a 16 A rated electromechanical contactor. Furthermore, this module has 2 N.O. 2 N.C. main contacts. It uses a standard terminal type. ","ran out of spec templates"
7821233,100-C16ZQ400,"The 100-C16ZQ400 manufactured by Allen-Bradley is a 16 Amps IEC contactor. This 100 series C frame switch in addition has 4 normally open main contacts. This 100 series contactor switch uses a standard terminal type. ","ran out of spec templates"
7821236,100-C16ZS200,"This Allen Bradley 16 Amps 100 series C frame switch comes with 2 N.O. 2 N.C. poles. Additionally, it uses a standard terminal type. ","ran out of spec templates"
7821237,100-C16ZS300,"This 100 series constructed by Allen-Bradley/Rockwell Automation has an amperage rating of 16 Amps. In addition, this IEC contactor uses a standard terminal type. Additionally, this contactor switch comes with 3 normally open 1 normally closed poles. ","ran out of spec templates"
7821238,100-C16ZS400,"The AB 100-C16ZS400 contactor is a 16 Amps IEC contactor. This C frame contactor switch additionally uses a standard terminal. This electromechanical contactor has 4 N.O. poles. ","ran out of spec templates"
7821239,100-C16ZT10,"This AB 16 Amps 100 series contactor comes with 3 normally open main contacts. This C frame switch comes with 1 N.O. auxiliary contact. Furthermore, this Allen-Bradley IEC contactor uses a standard terminal. ","ran out of spec templates"
7821240,100-C16ZT200,"This 100 series built by Allen-Bradley comes with a breaking rating of 16 A. This 100 series C frame electromechanical contactor switch uses a standard terminal type. This electromechanical contactor switch has 2 normally open 2 normally closed main contacts. ","ran out of spec templates"
7821241,100-C16ZT300,"This 100 series C frame made by Rockwell Automation is a 16 A rated electromechanical contactor switch. In addition, this electromechanical contactor uses a standard terminal. Furthermore, this module also comes with 3 N.O. 1 N.C. main contacts. ","ran out of spec templates"
7821242,100-C16ZT400,"The 100-C16ZT400 made by Allen-Bradley/Rockwell Automation has a breaking current rating of 16 Amps. This C frame electromechanical contactor switch additionally uses a standard terminal. This 100 series contactor also has 4 N.O. main contacts. ","ran out of spec templates"
7824662,100-C16ZW400,"This 100 series manufactured by Allen-Bradley comes with a current rating of 16 A. Also, this 100 series IEC contactor uses a standard terminal. It has 4 normally open main contacts. ","ran out of spec templates"
7821246,100-C16ZY200,"The Allen-Bradley/Rockwell Automation 100-C16ZY200 IEC contactor comes with a current rating of 16 Amps. In addition, this contactor switch has 2 N.O. 2 N.C. poles. This switch uses a standard terminal. ","ran out of spec templates"
7821247,100-C16ZY400,"The 100-C16ZY400 by Allen Bradley is a 16 A rated electromechanical contactor switch. In addition, this switch comes with 4 N.O. poles. Furthermore, this unit also uses a standard terminal type. ","ran out of spec templates"
7821257,100-C23B400,"This Allen Bradley 23 A 100 series C frame contactor switch operates at 440 Volts at 50Hz, 480 Volts at 60Hz. This 100 series electromechanical contactor switch uses a standard terminal type. This 100 series C frame switch also has 4 N.O. main contacts. ","ran out of spec templates"
7821268,100-C23D310,"This 100 series C frame built by Allen-Bradley has a current rating of 23 A. It is a 110 Volts AC at 50Hz, 120 Volts AC at 60Hz contactor switch. Also, this IEC contactor uses a standard terminal type. ","ran out of spec templates"
7821273,100-C23DJ300,"This AB 23 A 100 series C frame switch is a 24 Volts direct current electromechanical contactor switch. It uses a standard terminal. This 100 series electromechanical contactor comes with 3 normally open 1 normally closed main contacts. ","ran out of spec templates"
7821280,100-C23EJ300,"This Allen-Bradley/Rockwell Automation 23 A 100 series C frame contactor has 3 normally open 1 normally closed main contacts. This 100 series switch in addition has a 24 Volts direct current control coil that contains an integrated diode. Also, this contactor switch uses a standard terminal. ","ran out of spec templates"
7821291,100-C23H400,"This Allen-Bradley/Rockwell Automation 23 Amps 100 series IEC contactor comes with a 208V AC 60Hz control coil that contains an integrated diode. Furthermore, this Allen-Bradley contactor also comes with 4 normally open poles. It uses a standard terminal. ","ran out of spec templates"
7823917,100-C23KB400,"This Allen Bradley 23 Amps 100 series contactor switch uses a standard terminal type. Additionally, this 100 series C frame electromechanical contactor comes with 4 N.O. main contacts. Also, this 100 series C frame electromechanical contactor is a 440 Volts at 50 Hertz or 60 Hertz switch. ","ran out of spec templates"
7824653,100-C23KF,"This Allen-Bradley C frame switch has a breaking amperage rating of 23 Amps. Also, it uses a standard terminal. Furthermore, this module has a 230V 50/60Hz control coil that contains an integrated diode. ","ran out of spec templates"
7823922,100-C23KF23,"The 100-C23KF23 manufactured by Rockwell Automation is a 23 Amps rated electromechanical contactor switch. Also, this 100 series electromechanical contactor operates at 230 Volts at 50 Hertz or 60 Hertz. In addition, it uses a standard terminal. ","ran out of spec templates"
7821331,100-C23KJ300,"This Rockwell Automation 23 Amps C frame IEC contactor has a 24V AC 50/60Hz control coil that contains an integrated diode. This electromechanical contactor has 3 N.O. 1 N.C. poles. This 100 series switch also uses a standard terminal. ","ran out of spec templates"
7823610,100-C23KJ32,"This electromechanical contactor made by Allen-Bradley has a rating of 23 Amps. In addition, it has a 24V AC 50/60Hz control coil that utilizes an integrated diode. It uses a standard terminal. ","ran out of spec templates"
7821336,100-C23KL300,"This Rockwell Automation 23 Amps 100 series contactor switch is a 200-230V 50/60Hz contactor. It comes with 3 normally open 1 normally closed poles. This IEC contactor uses a standard terminal type. ","ran out of spec templates"
7823928,100-C23KN200,"This Rockwell Automation 23 Amps C frame IEC contactor is a 400 Volts at 50Hz or 60Hz electromechanical contactor. It comes with 2 normally open 2 normally closed poles. This 100 series C frame switch uses a standard terminal. ","ran out of spec templates"
7823929,100-C23KN300,"This Allen Bradley 23 A 100 series IEC contactor is a 400 Volts at 50Hz or 60Hz switch. This C frame switch in addition has 3 N.O. 1 N.C. main contacts. Furthermore, this IEC contactor uses a standard terminal. ","ran out of spec templates"
7821351,100-C23L300,"This Allen Bradley 23 Amps 100 series IEC contactor has 3 normally open 1 normally closed poles. Also, this IEC contactor is a 200-220 Volts alternating current at 50 Hertz, 208-240 Volts alternating current at 60 Hertz contactor switch. This C frame electromechanical contactor in addition uses a standard terminal. ","ran out of spec templates"
7821361,100-C23SD10,"This Allen-Bradley 23 Amps 100 series C frame electromechanical contactor switch has 1 normally open auxiliary contact. Additionally, this Allen-Bradley contactor has 3 normally open poles. Also, this 100 series electromechanical contactor switch uses a standard terminal type. ","ran out of spec templates"
7821362,100-C23SDJ10,"This Allen-Bradley 100 series C frame contactor switch is a 23 A rated switch. Also, this electromechanical contactor switch uses a standard terminal type. ","ran out of spec templates"
7823940,100-C23SKD01,"This Allen Bradley 23 Amps 100 series C frame contactor switch uses a standard terminal type. ","ran out of spec templates"
7823941,100-C23SKD10,"This Allen-Bradley/Rockwell Automation 23 Amps C frame IEC contactor uses a standard terminal. ","ran out of spec templates"
7823942,100-C23SKF01,"The 100-C23SKF01 manufactured by AB is a 23 Amps rated contactor. Also, this Rockwell Automation electromechanical contactor uses a standard terminal type. ","ran out of spec templates"
7823943,100-C23SKF10,"This 100 series manufactured by Allen-Bradley has a breaking amperage rating of 23 A. This contactor switch uses a standard terminal type. ","ran out of spec templates"
7823944,100-C23SKF200,"This C frame manufactured by AB comes with an amperage rating of 23 Amps. Additionally, this Allen Bradley contactor switch uses a standard terminal. ","ran out of spec templates"
7821364,100-C23SKJ10,"This contactor constructed by Allen Bradley has an amperage rating of 23 A. This C frame contactor switch uses a standard terminal. ","ran out of spec templates"
7823945,100-C23SKJ200,"This AB 23 A 100 series contactor uses a standard terminal. ","ran out of spec templates"
7821366,100-C23SVL10,"The Allen Bradley 100-C23SVL10 electromechanical contactor is a 23 A contactor. This 100 series C frame contactor additionally uses a standard terminal type. ","ran out of spec templates"
7821370,100-C23T300,"This Allen-Bradley 23 A 100 series C frame contactor switch is a 240 Volts alternating current at 50 Hertz, 277 Volts alternating current at 60 Hertz contactor switch. This 100 series C frame electromechanical contactor uses a standard terminal. Also, this 100 series C frame switch comes with 3 N.O. 1 N.C. poles. ","ran out of spec templates"
7821377,100-C23UD400,"This Allen-Bradley C frame IEC contactor is a 23 A rated electromechanical contactor switch. It uses a standard terminal. This C frame IEC contactor additionally has 4 N.O. poles. ","ran out of spec templates"
7821378,100-C23UDJ01,"This contactor switch constructed by Rockwell Automation is a 23 A contactor switch. In addition, this Allen-Bradley/Rockwell Automation contactor uses a standard terminal. ","ran out of spec templates"
